SLoc,Pstng Date,Consumption,Month_Year
5033,2023-04-01,1.0,Apr 2023
5033,2023-05-01,0.0,May 2023
5033,2023-06-01,1.0,Jun 2023
5033,2023-07-01,1.0,Jul 2023
5033,2023-08-01,0.0,Aug 2023
5033,2023-09-01,0.0,Sep 2023
5033,2023-10-01,1.0,Oct 2023
5033,2023-11-01,1.0,Nov 2023
5033,2023-12-01,1.0,Dec 2023
5033,2024-01-01,1.0,Jan 2024
5033,2024-02-01,2.0,Feb 2024
5033,2024-03-01,4.0,Mar 2024
5033,2024-04-01,2.0,Apr 2024
5033,2024-05-01,2.0,May 2024
5033,2024-06-01,3.0,Jun 2024
5033,2024-07-01,3.0,Jul 2024
5033,2024-08-01,5.0,Aug 2024
5033,2024-09-01,1.0,Sep 2024
5033,2024-10-01,1.0,Oct 2024
5033,2024-11-01,3.0,Nov 2024
5033,2024-12-01,3.0,Dec 2024
5033,2025-01-01,1.0,Jan 2025
5033,2025-02-01,3.0,Feb 2025
5033,2025-03-01,0.0,Mar 2025
5033,2025-04-01,1.0,Apr 2025
5033,2025-05-01,1.0,May 2025
5033,2025-06-01,2.0,Jun 2025
5033,2025-07-01,2.0,Jul 2025
5033,2025-08-01,0.0,Aug 2025
5033,2025-09-01,1.0,Sep 2025
5033,2025-10-01,3.0,Oct 2025
5033,2025-11-01,4.0,Nov 2025
5033,2025-12-01,1.0,Dec 2025
5033,2026-01-01,3.0,Jan 2026
5033,2026-02-01,0.0,Feb 2026
5033,2026-03-01,2.0,Mar 2026
5033,2026-04-01,2.0,Apr 2026
5036,2020-01-01,0.0,Jan 2020
5036,2020-02-01,0.0,Feb 2020
5036,2020-03-01,0.0,Mar 2020
5036,2020-04-01,0.0,Apr 2020
5036,2020-05-01,0.0,May 2020
5036,2020-06-01,0.0,Jun 2020
5036,2020-07-01,0.0,Jul 2020
5036,2020-08-01,0.0,Aug 2020
5036,2020-09-01,0.0,Sep 2020
5036,2020-10-01,0.0,Oct 2020
5036,2020-11-01,0.0,Nov 2020
5036,2020-12-01,0.0,Dec 2020
5036,2021-01-01,0.0,Jan 2021
5036,2021-02-01,0.0,Feb 2021
5036,2021-03-01,0.0,Mar 2021
5036,2021-04-01,0.0,Apr 2021
5036,2021-05-01,0.0,May 2021
5036,2021-06-01,0.0,Jun 2021
5036,2021-07-01,0.0,Jul 2021
5036,2021-08-01,0.0,Aug 2021
5036,2021-09-01,0.0,Sep 2021
5036,2021-10-01,1.0,Oct 2021
5036,2021-11-01,0.0,Nov 2021
5036,2021-12-01,0.0,Dec 2021
5036,2022-01-01,0.0,Jan 2022
5036,2022-02-01,0.0,Feb 2022
5036,2022-03-01,0.0,Mar 2022
5036,2022-04-01,1.0,Apr 2022
5036,2022-05-01,0.0,May 2022
5036,2022-06-01,2.0,Jun 2022
5036,2022-07-01,0.0,Jul 2022
5036,2022-08-01,0.0,Aug 2022
5036,2022-09-01,1.0,Sep 2022
5036,2022-10-01,0.0,Oct 2022
5036,2022-11-01,1.0,Nov 2022
5036,2022-12-01,1.0,Dec 2022
5036,2023-01-01,1.0,Jan 2023
5036,2023-02-01,0.0,Feb 2023
5036,2023-03-01,0.0,Mar 2023
5036,2023-04-01,1.0,Apr 2023
5036,2023-05-01,0.0,May 2023
5036,2023-06-01,2.0,Jun 2023
5036,2023-07-01,2.0,Jul 2023
5036,2023-08-01,0.0,Aug 2023
5036,2023-09-01,0.0,Sep 2023
5036,2023-10-01,1.0,Oct 2023
5036,2023-11-01,0.0,Nov 2023
5036,2023-12-01,0.0,Dec 2023
5036,2024-01-01,1.0,Jan 2024
5036,2024-02-01,1.0,Feb 2024
5036,2024-03-01,0.0,Mar 2024
5036,2024-04-01,0.0,Apr 2024
5036,2024-05-01,0.0,May 2024
5036,2024-06-01,1.0,Jun 2024
5036,2024-07-01,0.0,Jul 2024
5036,2024-08-01,0.0,Aug 2024
5036,2024-09-01,2.0,Sep 2024
5036,2024-10-01,0.0,Oct 2024
5036,2024-11-01,0.0,Nov 2024
5036,2024-12-01,1.0,Dec 2024
5036,2025-01-01,0.0,Jan 2025
5036,2025-02-01,0.0,Feb 2025
5036,2025-03-01,0.0,Mar 2025
5036,2025-04-01,0.0,Apr 2025
5036,2025-05-01,0.0,May 2025
5036,2025-06-01,0.0,Jun 2025
5036,2025-07-01,0.0,Jul 2025
5036,2025-08-01,0.0,Aug 2025
5036,2025-09-01,0.0,Sep 2025
5036,2025-10-01,0.0,Oct 2025
5036,2025-11-01,1.0,Nov 2025
5036,2025-12-01,0.0,Dec 2025
5036,2026-01-01,2.0,Jan 2026
5036,2026-02-01,1.0,Feb 2026
5036,2026-03-01,0.0,Mar 2026
5036,2026-04-01,1.0,Apr 2026
5039,2020-01-01,0.0,Jan 2020
5039,2020-02-01,0.0,Feb 2020
5039,2020-03-01,0.0,Mar 2020
5039,2020-04-01,0.0,Apr 2020
5039,2020-05-01,0.0,May 2020
5039,2020-06-01,0.0,Jun 2020
5039,2020-07-01,0.0,Jul 2020
5039,2020-08-01,0.0,Aug 2020
5039,2020-09-01,0.0,Sep 2020
5039,2020-10-01,0.0,Oct 2020
5039,2020-11-01,0.0,Nov 2020
5039,2020-12-01,0.0,Dec 2020
5039,2021-01-01,0.0,Jan 2021
5039,2021-02-01,0.0,Feb 2021
5039,2021-03-01,0.0,Mar 2021
5039,2021-04-01,0.0,Apr 2021
5039,2021-05-01,0.0,May 2021
5039,2021-06-01,0.0,Jun 2021
5039,2021-07-01,0.0,Jul 2021
5039,2021-08-01,0.0,Aug 2021
5039,2021-09-01,0.0,Sep 2021
5039,2021-10-01,0.0,Oct 2021
5039,2021-11-01,0.0,Nov 2021
5039,2021-12-01,0.0,Dec 2021
5039,2022-01-01,1.0,Jan 2022
5039,2022-02-01,0.0,Feb 2022
5039,2022-03-01,0.0,Mar 2022
5039,2022-04-01,1.0,Apr 2022
5039,2022-05-01,0.0,May 2022
5039,2022-06-01,2.0,Jun 2022
5039,2022-07-01,1.0,Jul 2022
5039,2022-08-01,0.0,Aug 2022
5039,2022-09-01,0.0,Sep 2022
5039,2022-10-01,1.0,Oct 2022
5039,2022-11-01,0.0,Nov 2022
5039,2022-12-01,1.0,Dec 2022
5039,2023-01-01,0.0,Jan 2023
5039,2023-02-01,0.0,Feb 2023
5039,2023-03-01,0.0,Mar 2023
5039,2023-04-01,1.0,Apr 2023
5039,2023-05-01,1.0,May 2023
5039,2023-06-01,1.0,Jun 2023
5039,2023-07-01,0.0,Jul 2023
5039,2023-08-01,0.0,Aug 2023
5039,2023-09-01,0.0,Sep 2023
5039,2023-10-01,0.0,Oct 2023
5039,2023-11-01,2.0,Nov 2023
5039,2023-12-01,0.0,Dec 2023
5039,2024-01-01,3.0,Jan 2024
5039,2024-02-01,3.0,Feb 2024
5039,2024-03-01,0.0,Mar 2024
5039,2024-04-01,1.0,Apr 2024
5039,2024-05-01,0.0,May 2024
5039,2024-06-01,1.0,Jun 2024
5039,2024-07-01,1.0,Jul 2024
5039,2024-08-01,0.0,Aug 2024
5039,2024-09-01,1.0,Sep 2024
5039,2024-10-01,0.0,Oct 2024
5039,2024-11-01,0.0,Nov 2024
5039,2024-12-01,0.0,Dec 2024
5039,2025-01-01,1.0,Jan 2025
5039,2025-02-01,0.0,Feb 2025
5039,2025-03-01,0.0,Mar 2025
5039,2025-04-01,2.0,Apr 2025
5039,2025-05-01,3.0,May 2025
5039,2025-06-01,2.0,Jun 2025
5039,2025-07-01,0.0,Jul 2025
5039,2025-08-01,0.0,Aug 2025
5039,2025-09-01,1.0,Sep 2025
5039,2025-10-01,2.0,Oct 2025
5039,2025-11-01,3.0,Nov 2025
5039,2025-12-01,2.0,Dec 2025
5039,2026-01-01,0.0,Jan 2026
5039,2026-02-01,0.0,Feb 2026
5039,2026-03-01,3.0,Mar 2026
5039,2026-04-01,5.0,Apr 2026
5041,2020-01-01,4.0,Jan 2020
5041,2020-02-01,2.0,Feb 2020
5041,2020-03-01,1.0,Mar 2020
5041,2020-04-01,5.0,Apr 2020
5041,2020-05-01,4.0,May 2020
5041,2020-06-01,1.0,Jun 2020
5041,2020-07-01,3.0,Jul 2020
5041,2020-08-01,3.0,Aug 2020
5041,2020-09-01,3.0,Sep 2020
5041,2020-10-01,6.0,Oct 2020
5041,2020-11-01,6.0,Nov 2020
5041,2020-12-01,2.0,Dec 2020
5041,2021-01-01,4.0,Jan 2021
5041,2021-02-01,9.0,Feb 2021
5041,2021-03-01,4.0,Mar 2021
5041,2021-04-01,1.0,Apr 2021
5041,2021-05-01,3.0,May 2021
5041,2021-06-01,5.0,Jun 2021
5041,2021-07-01,2.0,Jul 2021
5041,2021-08-01,10.0,Aug 2021
5041,2021-09-01,5.0,Sep 2021
5041,2021-10-01,3.0,Oct 2021
5041,2021-11-01,6.0,Nov 2021
5041,2021-12-01,5.0,Dec 2021
5041,2022-01-01,7.0,Jan 2022
5041,2022-02-01,4.0,Feb 2022
5041,2022-03-01,6.0,Mar 2022
5041,2022-04-01,7.0,Apr 2022
5041,2022-05-01,20.0,May 2022
5041,2022-06-01,11.0,Jun 2022
5041,2022-07-01,6.0,Jul 2022
5041,2022-08-01,8.0,Aug 2022
5041,2022-09-01,12.0,Sep 2022
5041,2022-10-01,11.0,Oct 2022
5041,2022-11-01,7.0,Nov 2022
5041,2022-12-01,8.0,Dec 2022
5041,2023-01-01,14.0,Jan 2023
5041,2023-02-01,6.0,Feb 2023
5041,2023-03-01,5.0,Mar 2023
5041,2023-04-01,8.0,Apr 2023
5041,2023-05-01,7.0,May 2023
5041,2023-06-01,10.0,Jun 2023
5041,2023-07-01,4.0,Jul 2023
5041,2023-08-01,8.0,Aug 2023
5041,2023-09-01,6.0,Sep 2023
5041,2023-10-01,8.0,Oct 2023
5041,2023-11-01,18.0,Nov 2023
5041,2023-12-01,7.0,Dec 2023
5041,2024-01-01,6.0,Jan 2024
5041,2024-02-01,10.0,Feb 2024
5041,2024-03-01,8.0,Mar 2024
5041,2024-04-01,5.0,Apr 2024
5041,2024-05-01,8.0,May 2024
5041,2024-06-01,12.0,Jun 2024
5041,2024-07-01,9.0,Jul 2024
5041,2024-08-01,11.0,Aug 2024
5041,2024-09-01,4.0,Sep 2024
5041,2024-10-01,5.0,Oct 2024
5041,2024-11-01,6.0,Nov 2024
5041,2024-12-01,11.0,Dec 2024
5041,2025-01-01,10.0,Jan 2025
5041,2025-02-01,12.0,Feb 2025
5041,2025-03-01,10.0,Mar 2025
5041,2025-04-01,5.0,Apr 2025
5041,2025-05-01,9.0,May 2025
5041,2025-06-01,3.0,Jun 2025
5041,2025-07-01,9.0,Jul 2025
5041,2025-08-01,13.0,Aug 2025
5041,2025-09-01,8.0,Sep 2025
5041,2025-10-01,9.0,Oct 2025
5041,2025-11-01,7.0,Nov 2025
5041,2025-12-01,6.0,Dec 2025
5041,2026-01-01,4.0,Jan 2026
5041,2026-02-01,10.0,Feb 2026
5041,2026-03-01,10.0,Mar 2026
5041,2026-04-01,10.0,Apr 2026
5042,2020-01-01,3.0,Jan 2020
5042,2020-02-01,1.0,Feb 2020
5042,2020-03-01,4.0,Mar 2020
5042,2020-04-01,0.0,Apr 2020
5042,2020-05-01,0.0,May 2020
5042,2020-06-01,5.0,Jun 2020
5042,2020-07-01,1.0,Jul 2020
5042,2020-08-01,3.0,Aug 2020
5042,2020-09-01,3.0,Sep 2020
5042,2020-10-01,5.0,Oct 2020
5042,2020-11-01,3.0,Nov 2020
5042,2020-12-01,4.0,Dec 2020
5042,2021-01-01,1.0,Jan 2021
5042,2021-02-01,3.0,Feb 2021
5042,2021-03-01,2.0,Mar 2021
5042,2021-04-01,2.0,Apr 2021
5042,2021-05-01,2.0,May 2021
5042,2021-06-01,0.0,Jun 2021
5042,2021-07-01,2.0,Jul 2021
5042,2021-08-01,7.0,Aug 2021
5042,2021-09-01,3.0,Sep 2021
5042,2021-10-01,3.0,Oct 2021
5042,2021-11-01,5.0,Nov 2021
5042,2021-12-01,6.0,Dec 2021
5042,2022-01-01,2.0,Jan 2022
5042,2022-02-01,4.0,Feb 2022
5042,2022-03-01,5.0,Mar 2022
5042,2022-04-01,4.0,Apr 2022
5042,2022-05-01,3.0,May 2022
5042,2022-06-01,4.0,Jun 2022
5042,2022-07-01,2.0,Jul 2022
5042,2022-08-01,2.0,Aug 2022
5042,2022-09-01,5.0,Sep 2022
5042,2022-10-01,7.0,Oct 2022
5042,2022-11-01,4.0,Nov 2022
5042,2022-12-01,18.0,Dec 2022
5042,2023-01-01,7.0,Jan 2023
5042,2023-02-01,10.0,Feb 2023
5042,2023-03-01,12.0,Mar 2023
5042,2023-04-01,11.0,Apr 2023
5042,2023-05-01,11.0,May 2023
5042,2023-06-01,4.0,Jun 2023
5042,2023-07-01,7.0,Jul 2023
5042,2023-08-01,2.0,Aug 2023
5042,2023-09-01,11.0,Sep 2023
5042,2023-10-01,15.0,Oct 2023
5042,2023-11-01,16.0,Nov 2023
5042,2023-12-01,13.0,Dec 2023
5042,2024-01-01,16.0,Jan 2024
5042,2024-02-01,2.0,Feb 2024
5042,2024-03-01,5.0,Mar 2024
5042,2024-04-01,5.0,Apr 2024
5042,2024-05-01,3.0,May 2024
5042,2024-06-01,6.0,Jun 2024
5042,2024-07-01,3.0,Jul 2024
5042,2024-08-01,4.0,Aug 2024
5042,2024-09-01,4.0,Sep 2024
5042,2024-10-01,4.0,Oct 2024
5042,2024-11-01,9.0,Nov 2024
5042,2024-12-01,6.0,Dec 2024
5042,2025-01-01,3.0,Jan 2025
5042,2025-02-01,1.0,Feb 2025
5042,2025-03-01,4.0,Mar 2025
5042,2025-04-01,5.0,Apr 2025
5042,2025-05-01,7.0,May 2025
5042,2025-06-01,9.0,Jun 2025
5042,2025-07-01,3.0,Jul 2025
5042,2025-08-01,2.0,Aug 2025
5042,2025-09-01,2.0,Sep 2025
5042,2025-10-01,8.0,Oct 2025
5042,2025-11-01,5.0,Nov 2025
5042,2025-12-01,2.0,Dec 2025
5042,2026-01-01,6.0,Jan 2026
5042,2026-02-01,3.0,Feb 2026
5042,2026-03-01,8.0,Mar 2026
5042,2026-04-01,4.0,Apr 2026
5043,2020-01-01,2.0,Jan 2020
5043,2020-02-01,2.0,Feb 2020
5043,2020-03-01,1.0,Mar 2020
5043,2020-04-01,0.0,Apr 2020
5043,2020-05-01,0.0,May 2020
5043,2020-06-01,3.0,Jun 2020
5043,2020-07-01,1.0,Jul 2020
5043,2020-08-01,2.0,Aug 2020
5043,2020-09-01,3.0,Sep 2020
5043,2020-10-01,7.0,Oct 2020
5043,2020-11-01,1.0,Nov 2020
5043,2020-12-01,4.0,Dec 2020
5043,2021-01-01,0.0,Jan 2021
5043,2021-02-01,5.0,Feb 2021
5043,2021-03-01,0.0,Mar 2021
5043,2021-04-01,2.0,Apr 2021
5043,2021-05-01,7.0,May 2021
5043,2021-06-01,2.0,Jun 2021
5043,2021-07-01,6.0,Jul 2021
5043,2021-08-01,2.0,Aug 2021
5043,2021-09-01,6.0,Sep 2021
5043,2021-10-01,10.0,Oct 2021
5043,2021-11-01,6.0,Nov 2021
5043,2021-12-01,9.0,Dec 2021
5043,2022-01-01,4.0,Jan 2022
5043,2022-02-01,5.0,Feb 2022
5043,2022-03-01,4.0,Mar 2022
5043,2022-04-01,4.0,Apr 2022
5043,2022-05-01,7.0,May 2022
5043,2022-06-01,1.0,Jun 2022
5043,2022-07-01,2.0,Jul 2022
5043,2022-08-01,0.0,Aug 2022
5043,2022-09-01,9.0,Sep 2022
5043,2022-10-01,5.0,Oct 2022
5043,2022-11-01,2.0,Nov 2022
5043,2022-12-01,6.0,Dec 2022
5043,2023-01-01,11.0,Jan 2023
5043,2023-02-01,7.0,Feb 2023
5043,2023-03-01,3.0,Mar 2023
5043,2023-04-01,6.0,Apr 2023
5043,2023-05-01,11.0,May 2023
5043,2023-06-01,8.0,Jun 2023
5043,2023-07-01,5.0,Jul 2023
5043,2023-08-01,5.0,Aug 2023
5043,2023-09-01,4.0,Sep 2023
5043,2023-10-01,6.0,Oct 2023
5043,2023-11-01,0.0,Nov 2023
5043,2023-12-01,1.0,Dec 2023
5043,2024-01-01,3.0,Jan 2024
5043,2024-02-01,2.0,Feb 2024
5043,2024-03-01,10.0,Mar 2024
5043,2024-04-01,10.0,Apr 2024
5043,2024-05-01,14.0,May 2024
5043,2024-06-01,19.0,Jun 2024
5043,2024-07-01,8.0,Jul 2024
5043,2024-08-01,1.0,Aug 2024
5043,2024-09-01,1.0,Sep 2024
5043,2024-10-01,1.0,Oct 2024
5043,2024-11-01,1.0,Nov 2024
5043,2024-12-01,0.0,Dec 2024
5043,2025-01-01,1.0,Jan 2025
5043,2025-02-01,1.0,Feb 2025
5043,2025-03-01,0.0,Mar 2025
5043,2025-04-01,1.0,Apr 2025
5043,2025-05-01,0.0,May 2025
5043,2025-06-01,2.0,Jun 2025
5043,2025-07-01,3.0,Jul 2025
5043,2025-08-01,6.0,Aug 2025
5043,2025-09-01,11.0,Sep 2025
5043,2025-10-01,11.0,Oct 2025
5043,2025-11-01,6.0,Nov 2025
5043,2025-12-01,3.0,Dec 2025
5043,2026-01-01,9.0,Jan 2026
5043,2026-02-01,7.0,Feb 2026
5043,2026-03-01,3.0,Mar 2026
5043,2026-04-01,3.0,Apr 2026
5044,2020-01-01,2.0,Jan 2020
5044,2020-02-01,0.0,Feb 2020
5044,2020-03-01,0.0,Mar 2020
5044,2020-04-01,0.0,Apr 2020
5044,2020-05-01,0.0,May 2020
5044,2020-06-01,0.0,Jun 2020
5044,2020-07-01,1.0,Jul 2020
5044,2020-08-01,1.0,Aug 2020
5044,2020-09-01,1.0,Sep 2020
5044,2020-10-01,0.0,Oct 2020
5044,2020-11-01,1.0,Nov 2020
5044,2020-12-01,1.0,Dec 2020
5044,2021-01-01,1.0,Jan 2021
5044,2021-02-01,0.0,Feb 2021
5044,2021-03-01,0.0,Mar 2021
5044,2021-04-01,1.0,Apr 2021
5044,2021-05-01,0.0,May 2021
5044,2021-06-01,1.0,Jun 2021
5044,2021-07-01,1.0,Jul 2021
5044,2021-08-01,0.0,Aug 2021
5044,2021-09-01,2.0,Sep 2021
5044,2021-10-01,1.0,Oct 2021
5044,2021-11-01,0.0,Nov 2021
5044,2021-12-01,3.0,Dec 2021
5044,2022-01-01,4.0,Jan 2022
5044,2022-02-01,1.0,Feb 2022
5044,2022-03-01,2.0,Mar 2022
5044,2022-04-01,1.0,Apr 2022
5044,2022-05-01,2.0,May 2022
5044,2022-06-01,1.0,Jun 2022
5044,2022-07-01,2.0,Jul 2022
5044,2022-08-01,1.0,Aug 2022
5044,2022-09-01,0.0,Sep 2022
5044,2022-10-01,2.0,Oct 2022
5044,2022-11-01,1.0,Nov 2022
5044,2022-12-01,1.0,Dec 2022
5044,2023-01-01,0.0,Jan 2023
5044,2023-02-01,1.0,Feb 2023
5044,2023-03-01,1.0,Mar 2023
5044,2023-04-01,1.0,Apr 2023
5044,2023-05-01,0.0,May 2023
5044,2023-06-01,3.0,Jun 2023
5044,2023-07-01,1.0,Jul 2023
5044,2023-08-01,1.0,Aug 2023
5044,2023-09-01,0.0,Sep 2023
5044,2023-10-01,0.0,Oct 2023
5044,2023-11-01,1.0,Nov 2023
5044,2023-12-01,0.0,Dec 2023
5044,2024-01-01,1.0,Jan 2024
5044,2024-02-01,2.0,Feb 2024
5044,2024-03-01,1.0,Mar 2024
5044,2024-04-01,1.0,Apr 2024
5044,2024-05-01,1.0,May 2024
5044,2024-06-01,0.0,Jun 2024
5044,2024-07-01,0.0,Jul 2024
5044,2024-08-01,2.0,Aug 2024
5044,2024-09-01,0.0,Sep 2024
5044,2024-10-01,0.0,Oct 2024
5044,2024-11-01,1.0,Nov 2024
5044,2024-12-01,0.0,Dec 2024
5044,2025-01-01,0.0,Jan 2025
5044,2025-02-01,0.0,Feb 2025
5044,2025-03-01,1.0,Mar 2025
5044,2025-04-01,1.0,Apr 2025
5044,2025-05-01,1.0,May 2025
5044,2025-06-01,2.0,Jun 2025
5044,2025-07-01,0.0,Jul 2025
5044,2025-08-01,0.0,Aug 2025
5044,2025-09-01,1.0,Sep 2025
5044,2025-10-01,0.0,Oct 2025
5044,2025-11-01,2.0,Nov 2025
5044,2025-12-01,0.0,Dec 2025
5044,2026-01-01,2.0,Jan 2026
5044,2026-02-01,0.0,Feb 2026
5044,2026-03-01,0.0,Mar 2026
5044,2026-04-01,1.0,Apr 2026
5046,2020-01-01,0.0,Jan 2020
5046,2020-02-01,0.0,Feb 2020
5046,2020-03-01,1.0,Mar 2020
5046,2020-04-01,0.0,Apr 2020
5046,2020-05-01,2.0,May 2020
5046,2020-06-01,3.0,Jun 2020
5046,2020-07-01,0.0,Jul 2020
5046,2020-08-01,2.0,Aug 2020
5046,2020-09-01,0.0,Sep 2020
5046,2020-10-01,2.0,Oct 2020
5046,2020-11-01,5.0,Nov 2020
5046,2020-12-01,2.0,Dec 2020
5046,2021-01-01,0.0,Jan 2021
5046,2021-02-01,0.0,Feb 2021
5046,2021-03-01,0.0,Mar 2021
5046,2021-04-01,0.0,Apr 2021
5046,2021-05-01,1.0,May 2021
5046,2021-06-01,0.0,Jun 2021
5046,2021-07-01,0.0,Jul 2021
5046,2021-08-01,1.0,Aug 2021
5046,2021-09-01,1.0,Sep 2021
5046,2021-10-01,1.0,Oct 2021
5046,2021-11-01,1.0,Nov 2021
5046,2021-12-01,2.0,Dec 2021
5046,2022-01-01,0.0,Jan 2022
5046,2022-02-01,0.0,Feb 2022
5046,2022-03-01,0.0,Mar 2022
5046,2022-04-01,1.0,Apr 2022
5046,2022-05-01,1.0,May 2022
5046,2022-06-01,4.0,Jun 2022
5046,2022-07-01,0.0,Jul 2022
5046,2022-08-01,0.0,Aug 2022
5046,2022-09-01,0.0,Sep 2022
5046,2022-10-01,0.0,Oct 2022
5046,2022-11-01,3.0,Nov 2022
5046,2022-12-01,0.0,Dec 2022
5046,2023-01-01,2.0,Jan 2023
5046,2023-02-01,0.0,Feb 2023
5046,2023-03-01,3.0,Mar 2023
5046,2023-04-01,6.0,Apr 2023
5046,2023-05-01,3.0,May 2023
5046,2023-06-01,0.0,Jun 2023
5046,2023-07-01,4.0,Jul 2023
5046,2023-08-01,2.0,Aug 2023
5046,2023-09-01,7.0,Sep 2023
5046,2023-10-01,1.0,Oct 2023
5046,2023-11-01,11.0,Nov 2023
5046,2023-12-01,0.0,Dec 2023
5046,2024-01-01,1.0,Jan 2024
5046,2024-02-01,1.0,Feb 2024
5046,2024-03-01,1.0,Mar 2024
5046,2024-04-01,11.0,Apr 2024
5046,2024-05-01,4.0,May 2024
5046,2024-06-01,9.0,Jun 2024
5046,2024-07-01,2.0,Jul 2024
5046,2024-08-01,2.0,Aug 2024
5046,2024-09-01,2.0,Sep 2024
5046,2024-10-01,4.0,Oct 2024
5046,2024-11-01,5.0,Nov 2024
5046,2024-12-01,3.0,Dec 2024
5046,2025-01-01,4.0,Jan 2025
5046,2025-02-01,1.0,Feb 2025
5046,2025-03-01,7.0,Mar 2025
5046,2025-04-01,7.0,Apr 2025
5046,2025-05-01,4.0,May 2025
5046,2025-06-01,4.0,Jun 2025
5046,2025-07-01,6.0,Jul 2025
5046,2025-08-01,8.0,Aug 2025
5046,2025-09-01,2.0,Sep 2025
5046,2025-10-01,4.0,Oct 2025
5046,2025-11-01,2.0,Nov 2025
5046,2025-12-01,2.0,Dec 2025
5046,2026-01-01,3.0,Jan 2026
5046,2026-02-01,6.0,Feb 2026
5046,2026-03-01,2.0,Mar 2026
5046,2026-04-01,0.0,Apr 2026
5049,2020-01-01,0.0,Jan 2020
5049,2020-02-01,0.0,Feb 2020
5049,2020-03-01,0.0,Mar 2020
5049,2020-04-01,0.0,Apr 2020
5049,2020-05-01,0.0,May 2020
5049,2020-06-01,0.0,Jun 2020
5049,2020-07-01,0.0,Jul 2020
5049,2020-08-01,0.0,Aug 2020
5049,2020-09-01,0.0,Sep 2020
5049,2020-10-01,0.0,Oct 2020
5049,2020-11-01,0.0,Nov 2020
5049,2020-12-01,1.0,Dec 2020
5049,2021-01-01,0.0,Jan 2021
5049,2021-02-01,2.0,Feb 2021
5049,2021-03-01,1.0,Mar 2021
5049,2021-04-01,0.0,Apr 2021
5049,2021-05-01,0.0,May 2021
5049,2021-06-01,0.0,Jun 2021
5049,2021-07-01,3.0,Jul 2021
5049,2021-08-01,2.0,Aug 2021
5049,2021-09-01,0.0,Sep 2021
5049,2021-10-01,2.0,Oct 2021
5049,2021-11-01,1.0,Nov 2021
5049,2021-12-01,0.0,Dec 2021
5049,2022-01-01,0.0,Jan 2022
5049,2022-02-01,0.0,Feb 2022
5049,2022-03-01,1.0,Mar 2022
5049,2022-04-01,1.0,Apr 2022
5049,2022-05-01,4.0,May 2022
5049,2022-06-01,2.0,Jun 2022
5049,2022-07-01,0.0,Jul 2022
5049,2022-08-01,1.0,Aug 2022
5049,2022-09-01,0.0,Sep 2022
5049,2022-10-01,0.0,Oct 2022
5049,2022-11-01,0.0,Nov 2022
5049,2022-12-01,1.0,Dec 2022
5049,2023-01-01,0.0,Jan 2023
5049,2023-02-01,1.0,Feb 2023
5049,2023-03-01,0.0,Mar 2023
5049,2023-04-01,1.0,Apr 2023
5049,2023-05-01,0.0,May 2023
5049,2023-06-01,0.0,Jun 2023
5049,2023-07-01,0.0,Jul 2023
5049,2023-08-01,2.0,Aug 2023
5049,2023-09-01,0.0,Sep 2023
5049,2023-10-01,1.0,Oct 2023
5049,2023-11-01,5.0,Nov 2023
5049,2023-12-01,2.0,Dec 2023
5049,2024-01-01,2.0,Jan 2024
5049,2024-02-01,4.0,Feb 2024
5049,2024-03-01,0.0,Mar 2024
5049,2024-04-01,1.0,Apr 2024
5049,2024-05-01,3.0,May 2024
5049,2024-06-01,0.0,Jun 2024
5049,2024-07-01,0.0,Jul 2024
5049,2024-08-01,2.0,Aug 2024
