SLoc,Pstng Date,Consumption,Month_Year
5049,2024-09-01,0.0,Sep 2024
5049,2024-10-01,0.0,Oct 2024
5049,2024-11-01,2.0,Nov 2024
5049,2024-12-01,0.0,Dec 2024
5049,2025-01-01,0.0,Jan 2025
5049,2025-02-01,1.0,Feb 2025
5049,2025-03-01,1.0,Mar 2025
5049,2025-04-01,3.0,Apr 2025
5049,2025-05-01,1.0,May 2025
5049,2025-06-01,1.0,Jun 2025
5049,2025-07-01,1.0,Jul 2025
5049,2025-08-01,0.0,Aug 2025
5049,2025-09-01,5.0,Sep 2025
5049,2025-10-01,1.0,Oct 2025
5049,2025-11-01,1.0,Nov 2025
5049,2025-12-01,1.0,Dec 2025
5049,2026-01-01,1.0,Jan 2026
5049,2026-02-01,0.0,Feb 2026
5049,2026-03-01,1.0,Mar 2026
5049,2026-04-01,2.0,Apr 2026
5052,2020-01-01,0.0,Jan 2020
5052,2020-02-01,0.0,Feb 2020
5052,2020-03-01,0.0,Mar 2020
5052,2020-04-01,0.0,Apr 2020
5052,2020-05-01,0.0,May 2020
5052,2020-06-01,0.0,Jun 2020
5052,2020-07-01,0.0,Jul 2020
5052,2020-08-01,0.0,Aug 2020
5052,2020-09-01,0.0,Sep 2020
5052,2020-10-01,0.0,Oct 2020
5052,2020-11-01,0.0,Nov 2020
5052,2020-12-01,0.0,Dec 2020
5052,2021-01-01,0.0,Jan 2021
5052,2021-02-01,0.0,Feb 2021
5052,2021-03-01,0.0,Mar 2021
5052,2021-04-01,0.0,Apr 2021
5052,2021-05-01,0.0,May 2021
5052,2021-06-01,0.0,Jun 2021
5052,2021-07-01,0.0,Jul 2021
5052,2021-08-01,0.0,Aug 2021
5052,2021-09-01,0.0,Sep 2021
5052,2021-10-01,0.0,Oct 2021
5052,2021-11-01,0.0,Nov 2021
5052,2021-12-01,0.0,Dec 2021
5052,2022-01-01,0.0,Jan 2022
5052,2022-02-01,0.0,Feb 2022
5052,2022-03-01,0.0,Mar 2022
5052,2022-04-01,0.0,Apr 2022
5052,2022-05-01,0.0,May 2022
5052,2022-06-01,0.0,Jun 2022
5052,2022-07-01,0.0,Jul 2022
5052,2022-08-01,0.0,Aug 2022
5052,2022-09-01,0.0,Sep 2022
5052,2022-10-01,0.0,Oct 2022
5052,2022-11-01,0.0,Nov 2022
5052,2022-12-01,0.0,Dec 2022
5052,2023-01-01,0.0,Jan 2023
5052,2023-02-01,0.0,Feb 2023
5052,2023-03-01,0.0,Mar 2023
5052,2023-04-01,0.0,Apr 2023
5052,2023-05-01,0.0,May 2023
5052,2023-06-01,0.0,Jun 2023
5052,2023-07-01,0.0,Jul 2023
5052,2023-08-01,0.0,Aug 2023
5052,2023-09-01,0.0,Sep 2023
5052,2023-10-01,0.0,Oct 2023
5052,2023-11-01,0.0,Nov 2023
5052,2023-12-01,0.0,Dec 2023
5052,2024-01-01,0.0,Jan 2024
5052,2024-02-01,0.0,Feb 2024
5052,2024-03-01,1.0,Mar 2024
5052,2024-04-01,0.0,Apr 2024
5052,2024-05-01,1.0,May 2024
5052,2024-06-01,0.0,Jun 2024
5052,2024-07-01,0.0,Jul 2024
5052,2024-08-01,0.0,Aug 2024
5052,2024-09-01,0.0,Sep 2024
5052,2024-10-01,1.0,Oct 2024
5052,2024-11-01,0.0,Nov 2024
5052,2024-12-01,1.0,Dec 2024
5052,2025-01-01,0.0,Jan 2025
5052,2025-02-01,1.0,Feb 2025
5052,2025-03-01,0.0,Mar 2025
5052,2025-04-01,2.0,Apr 2025
5052,2025-05-01,0.0,May 2025
5052,2025-06-01,0.0,Jun 2025
5052,2025-07-01,0.0,Jul 2025
5052,2025-08-01,0.0,Aug 2025
5052,2025-09-01,1.0,Sep 2025
5052,2025-10-01,1.0,Oct 2025
5052,2025-11-01,1.0,Nov 2025
5052,2025-12-01,0.0,Dec 2025
5052,2026-01-01,1.0,Jan 2026
5052,2026-02-01,1.0,Feb 2026
5052,2026-03-01,1.0,Mar 2026
5052,2026-04-01,1.0,Apr 2026
5061,2020-01-01,0.0,Jan 2020
5061,2020-02-01,0.0,Feb 2020
5061,2020-03-01,2.0,Mar 2020
5061,2020-04-01,0.0,Apr 2020
5061,2020-05-01,0.0,May 2020
5061,2020-06-01,1.0,Jun 2020
5061,2020-07-01,1.0,Jul 2020
5061,2020-08-01,1.0,Aug 2020
5061,2020-09-01,1.0,Sep 2020
5061,2020-10-01,0.0,Oct 2020
5061,2020-11-01,2.0,Nov 2020
5061,2020-12-01,3.0,Dec 2020
5061,2021-01-01,1.0,Jan 2021
5061,2021-02-01,1.0,Feb 2021
5061,2021-03-01,1.0,Mar 2021
5061,2021-04-01,4.0,Apr 2021
5061,2021-05-01,0.0,May 2021
5061,2021-06-01,0.0,Jun 2021
5061,2021-07-01,1.0,Jul 2021
5061,2021-08-01,1.0,Aug 2021
5061,2021-09-01,1.0,Sep 2021
5061,2021-10-01,1.0,Oct 2021
5061,2021-11-01,0.0,Nov 2021
5061,2021-12-01,3.0,Dec 2021
5061,2022-01-01,3.0,Jan 2022
5061,2022-02-01,2.0,Feb 2022
5061,2022-03-01,1.0,Mar 2022
5061,2022-04-01,5.0,Apr 2022
5061,2022-05-01,2.0,May 2022
5061,2022-06-01,2.0,Jun 2022
5061,2022-07-01,1.0,Jul 2022
5061,2022-08-01,2.0,Aug 2022
5061,2022-09-01,2.0,Sep 2022
5061,2022-10-01,1.0,Oct 2022
5061,2022-11-01,1.0,Nov 2022
5061,2022-12-01,3.0,Dec 2022
5061,2023-01-01,3.0,Jan 2023
5061,2023-02-01,4.0,Feb 2023
5061,2023-03-01,4.0,Mar 2023
5061,2023-04-01,6.0,Apr 2023
5061,2023-05-01,4.0,May 2023
5061,2023-06-01,0.0,Jun 2023
5061,2023-07-01,0.0,Jul 2023
5061,2023-08-01,2.0,Aug 2023
5061,2023-09-01,2.0,Sep 2023
5061,2023-10-01,0.0,Oct 2023
5061,2023-11-01,4.0,Nov 2023
5061,2023-12-01,2.0,Dec 2023
5061,2024-01-01,0.0,Jan 2024
5061,2024-02-01,2.0,Feb 2024
5061,2024-03-01,3.0,Mar 2024
5061,2024-04-01,2.0,Apr 2024
5061,2024-05-01,3.0,May 2024
5061,2024-06-01,5.0,Jun 2024
5061,2024-07-01,4.0,Jul 2024
5061,2024-08-01,4.0,Aug 2024
5061,2024-09-01,2.0,Sep 2024
5061,2024-10-01,4.0,Oct 2024
5061,2024-11-01,2.0,Nov 2024
5061,2024-12-01,0.0,Dec 2024
5061,2025-01-01,0.0,Jan 2025
5061,2025-02-01,0.0,Feb 2025
5061,2025-03-01,2.0,Mar 2025
5061,2025-04-01,0.0,Apr 2025
5061,2025-05-01,4.0,May 2025
5061,2025-06-01,0.0,Jun 2025
5061,2025-07-01,0.0,Jul 2025
5061,2025-08-01,2.0,Aug 2025
5061,2025-09-01,1.0,Sep 2025
5061,2025-10-01,3.0,Oct 2025
5061,2025-11-01,1.0,Nov 2025
5061,2025-12-01,2.0,Dec 2025
5061,2026-01-01,1.0,Jan 2026
5061,2026-02-01,0.0,Feb 2026
5061,2026-03-01,1.0,Mar 2026
5061,2026-04-01,0.0,Apr 2026
5062,2020-01-01,0.0,Jan 2020
5062,2020-02-01,0.0,Feb 2020
5062,2020-03-01,0.0,Mar 2020
5062,2020-04-01,0.0,Apr 2020
5062,2020-05-01,0.0,May 2020
5062,2020-06-01,0.0,Jun 2020
5062,2020-07-01,0.0,Jul 2020
5062,2020-08-01,0.0,Aug 2020
5062,2020-09-01,0.0,Sep 2020
5062,2020-10-01,0.0,Oct 2020
5062,2020-11-01,0.0,Nov 2020
5062,2020-12-01,0.0,Dec 2020
5062,2021-01-01,0.0,Jan 2021
5062,2021-02-01,0.0,Feb 2021
5062,2021-03-01,0.0,Mar 2021
5062,2021-04-01,0.0,Apr 2021
5062,2021-05-01,0.0,May 2021
5062,2021-06-01,0.0,Jun 2021
5062,2021-07-01,1.0,Jul 2021
5062,2021-08-01,0.0,Aug 2021
5062,2021-09-01,0.0,Sep 2021
5062,2021-10-01,0.0,Oct 2021
5062,2021-11-01,0.0,Nov 2021
5062,2021-12-01,0.0,Dec 2021
5062,2022-01-01,0.0,Jan 2022
5062,2022-02-01,0.0,Feb 2022
5062,2022-03-01,0.0,Mar 2022
5062,2022-04-01,0.0,Apr 2022
5062,2022-05-01,0.0,May 2022
5062,2022-06-01,1.0,Jun 2022
5062,2022-07-01,0.0,Jul 2022
5062,2022-08-01,0.0,Aug 2022
5062,2022-09-01,0.0,Sep 2022
5062,2022-10-01,0.0,Oct 2022
5062,2022-11-01,0.0,Nov 2022
5062,2022-12-01,0.0,Dec 2022
5062,2023-01-01,0.0,Jan 2023
5062,2023-02-01,0.0,Feb 2023
5062,2023-03-01,1.0,Mar 2023
5062,2023-04-01,0.0,Apr 2023
5062,2023-05-01,0.0,May 2023
5062,2023-06-01,0.0,Jun 2023
5062,2023-07-01,0.0,Jul 2023
5062,2023-08-01,0.0,Aug 2023
5062,2023-09-01,0.0,Sep 2023
5062,2023-10-01,0.0,Oct 2023
5062,2023-11-01,0.0,Nov 2023
5062,2023-12-01,0.0,Dec 2023
5062,2024-01-01,0.0,Jan 2024
5062,2024-02-01,0.0,Feb 2024
5062,2024-03-01,0.0,Mar 2024
5062,2024-04-01,0.0,Apr 2024
5062,2024-05-01,0.0,May 2024
5062,2024-06-01,0.0,Jun 2024
5062,2024-07-01,0.0,Jul 2024
5062,2024-08-01,0.0,Aug 2024
5062,2024-09-01,0.0,Sep 2024
5062,2024-10-01,0.0,Oct 2024
5062,2024-11-01,0.0,Nov 2024
5062,2024-12-01,0.0,Dec 2024
5062,2025-01-01,0.0,Jan 2025
5062,2025-02-01,0.0,Feb 2025
5062,2025-03-01,0.0,Mar 2025
5062,2025-04-01,0.0,Apr 2025
5062,2025-05-01,0.0,May 2025
5062,2025-06-01,0.0,Jun 2025
5062,2025-07-01,0.0,Jul 2025
5062,2025-08-01,0.0,Aug 2025
5062,2025-09-01,0.0,Sep 2025
5062,2025-10-01,0.0,Oct 2025
5062,2025-11-01,0.0,Nov 2025
5062,2025-12-01,0.0,Dec 2025
5062,2026-01-01,0.0,Jan 2026
5062,2026-02-01,0.0,Feb 2026
5062,2026-03-01,0.0,Mar 2026
5062,2026-04-01,1.0,Apr 2026
5063,2020-01-01,1.0,Jan 2020
5063,2020-02-01,0.0,Feb 2020
5063,2020-03-01,0.0,Mar 2020
5063,2020-04-01,0.0,Apr 2020
5063,2020-05-01,0.0,May 2020
5063,2020-06-01,0.0,Jun 2020
5063,2020-07-01,0.0,Jul 2020
5063,2020-08-01,0.0,Aug 2020
5063,2020-09-01,0.0,Sep 2020
5063,2020-10-01,0.0,Oct 2020
5063,2020-11-01,0.0,Nov 2020
5063,2020-12-01,1.0,Dec 2020
5063,2021-01-01,0.0,Jan 2021
5063,2021-02-01,4.0,Feb 2021
5063,2021-03-01,0.0,Mar 2021
5063,2021-04-01,0.0,Apr 2021
5063,2021-05-01,1.0,May 2021
5063,2021-06-01,0.0,Jun 2021
5063,2021-07-01,1.0,Jul 2021
5063,2021-08-01,0.0,Aug 2021
5063,2021-09-01,0.0,Sep 2021
5063,2021-10-01,0.0,Oct 2021
5063,2021-11-01,0.0,Nov 2021
5063,2021-12-01,1.0,Dec 2021
5063,2022-01-01,0.0,Jan 2022
5063,2022-02-01,0.0,Feb 2022
5063,2022-03-01,0.0,Mar 2022
5063,2022-04-01,2.0,Apr 2022
5063,2022-05-01,2.0,May 2022
5063,2022-06-01,0.0,Jun 2022
5063,2022-07-01,0.0,Jul 2022
5063,2022-08-01,0.0,Aug 2022
5063,2022-09-01,1.0,Sep 2022
5063,2022-10-01,0.0,Oct 2022
5063,2022-11-01,0.0,Nov 2022
5063,2022-12-01,0.0,Dec 2022
5063,2023-01-01,0.0,Jan 2023
5063,2023-02-01,0.0,Feb 2023
5063,2023-03-01,0.0,Mar 2023
5063,2023-04-01,0.0,Apr 2023
5063,2023-05-01,0.0,May 2023
5063,2023-06-01,0.0,Jun 2023
5063,2023-07-01,2.0,Jul 2023
5063,2023-08-01,0.0,Aug 2023
5063,2023-09-01,0.0,Sep 2023
5063,2023-10-01,1.0,Oct 2023
5063,2023-11-01,2.0,Nov 2023
5063,2023-12-01,1.0,Dec 2023
5063,2024-01-01,2.0,Jan 2024
5063,2024-02-01,0.0,Feb 2024
5063,2024-03-01,1.0,Mar 2024
5063,2024-04-01,0.0,Apr 2024
5063,2024-05-01,1.0,May 2024
5063,2024-06-01,0.0,Jun 2024
5063,2024-07-01,2.0,Jul 2024
5063,2024-08-01,0.0,Aug 2024
5063,2024-09-01,2.0,Sep 2024
5063,2024-10-01,0.0,Oct 2024
5063,2024-11-01,0.0,Nov 2024
5063,2024-12-01,0.0,Dec 2024
5063,2025-01-01,0.0,Jan 2025
5063,2025-02-01,0.0,Feb 2025
5063,2025-03-01,0.0,Mar 2025
5063,2025-04-01,0.0,Apr 2025
5063,2025-05-01,0.0,May 2025
5063,2025-06-01,0.0,Jun 2025
5063,2025-07-01,0.0,Jul 2025
5063,2025-08-01,1.0,Aug 2025
5063,2025-09-01,0.0,Sep 2025
5063,2025-10-01,0.0,Oct 2025
5063,2025-11-01,0.0,Nov 2025
5063,2025-12-01,0.0,Dec 2025
5063,2026-01-01,0.0,Jan 2026
5063,2026-02-01,0.0,Feb 2026
5063,2026-03-01,0.0,Mar 2026
5063,2026-04-01,0.0,Apr 2026
5064,2020-01-01,0.0,Jan 2020
5064,2020-02-01,0.0,Feb 2020
5064,2020-03-01,0.0,Mar 2020
5064,2020-04-01,0.0,Apr 2020
5064,2020-05-01,0.0,May 2020
5064,2020-06-01,0.0,Jun 2020
5064,2020-07-01,0.0,Jul 2020
5064,2020-08-01,0.0,Aug 2020
5064,2020-09-01,0.0,Sep 2020
5064,2020-10-01,0.0,Oct 2020
5064,2020-11-01,0.0,Nov 2020
5064,2020-12-01,0.0,Dec 2020
5064,2021-01-01,0.0,Jan 2021
5064,2021-02-01,0.0,Feb 2021
5064,2021-03-01,0.0,Mar 2021
5064,2021-04-01,0.0,Apr 2021
5064,2021-05-01,0.0,May 2021
5064,2021-06-01,0.0,Jun 2021
5064,2021-07-01,1.0,Jul 2021
5064,2021-08-01,0.0,Aug 2021
5064,2021-09-01,2.0,Sep 2021
5064,2021-10-01,0.0,Oct 2021
5064,2021-11-01,0.0,Nov 2021
5064,2021-12-01,3.0,Dec 2021
5064,2022-01-01,0.0,Jan 2022
5064,2022-02-01,1.0,Feb 2022
5064,2022-03-01,0.0,Mar 2022
5064,2022-04-01,0.0,Apr 2022
5064,2022-05-01,1.0,May 2022
5064,2022-06-01,2.0,Jun 2022
5064,2022-07-01,1.0,Jul 2022
5064,2022-08-01,0.0,Aug 2022
5064,2022-09-01,0.0,Sep 2022
5064,2022-10-01,0.0,Oct 2022
5064,2022-11-01,1.0,Nov 2022
5064,2022-12-01,0.0,Dec 2022
5064,2023-01-01,0.0,Jan 2023
5064,2023-02-01,3.0,Feb 2023
5064,2023-03-01,0.0,Mar 2023
5064,2023-04-01,2.0,Apr 2023
5064,2023-05-01,0.0,May 2023
5064,2023-06-01,0.0,Jun 2023
5064,2023-07-01,2.0,Jul 2023
5064,2023-08-01,1.0,Aug 2023
5064,2023-09-01,1.0,Sep 2023
5064,2023-10-01,1.0,Oct 2023
5064,2023-11-01,0.0,Nov 2023
5064,2023-12-01,1.0,Dec 2023
5064,2024-01-01,1.0,Jan 2024
5064,2024-02-01,0.0,Feb 2024
5064,2024-03-01,0.0,Mar 2024
5064,2024-04-01,0.0,Apr 2024
5064,2024-05-01,0.0,May 2024
5064,2024-06-01,2.0,Jun 2024
5064,2024-07-01,1.0,Jul 2024
5064,2024-08-01,2.0,Aug 2024
5064,2024-09-01,1.0,Sep 2024
5064,2024-10-01,0.0,Oct 2024
5064,2024-11-01,1.0,Nov 2024
5064,2024-12-01,0.0,Dec 2024
5064,2025-01-01,2.0,Jan 2025
5064,2025-02-01,0.0,Feb 2025
5064,2025-03-01,0.0,Mar 2025
5064,2025-04-01,0.0,Apr 2025
5064,2025-05-01,0.0,May 2025
5064,2025-06-01,0.0,Jun 2025
5064,2025-07-01,0.0,Jul 2025
5064,2025-08-01,1.0,Aug 2025
5064,2025-09-01,0.0,Sep 2025
5064,2025-10-01,1.0,Oct 2025
5064,2025-11-01,0.0,Nov 2025
5064,2025-12-01,0.0,Dec 2025
5064,2026-01-01,0.0,Jan 2026
5064,2026-02-01,0.0,Feb 2026
5064,2026-03-01,0.0,Mar 2026
5064,2026-04-01,0.0,Apr 2026
509A,2020-01-01,0.0,Jan 2020
509A,2020-02-01,0.0,Feb 2020
509A,2020-03-01,0.0,Mar 2020
509A,2020-04-01,0.0,Apr 2020
509A,2020-05-01,0.0,May 2020
509A,2020-06-01,0.0,Jun 2020
509A,2020-07-01,0.0,Jul 2020
509A,2020-08-01,0.0,Aug 2020
509A,2020-09-01,0.0,Sep 2020
509A,2020-10-01,0.0,Oct 2020
509A,2020-11-01,0.0,Nov 2020
509A,2020-12-01,0.0,Dec 2020
509A,2021-01-01,0.0,Jan 2021
509A,2021-02-01,0.0,Feb 2021
509A,2021-03-01,0.0,Mar 2021
509A,2021-04-01,0.0,Apr 2021
509A,2021-05-01,0.0,May 2021
509A,2021-06-01,0.0,Jun 2021
509A,2021-07-01,0.0,Jul 2021
509A,2021-08-01,0.0,Aug 2021
509A,2021-09-01,0.0,Sep 2021
509A,2021-10-01,0.0,Oct 2021
509A,2021-11-01,0.0,Nov 2021
509A,2021-12-01,0.0,Dec 2021
509A,2022-01-01,0.0,Jan 2022
509A,2022-02-01,0.0,Feb 2022
509A,2022-03-01,0.0,Mar 2022
509A,2022-04-01,0.0,Apr 2022
509A,2022-05-01,0.0,May 2022
509A,2022-06-01,0.0,Jun 2022
509A,2022-07-01,0.0,Jul 2022
509A,2022-08-01,0.0,Aug 2022
509A,2022-09-01,0.0,Sep 2022
509A,2022-10-01,0.0,Oct 2022
509A,2022-11-01,0.0,Nov 2022
509A,2022-12-01,0.0,Dec 2022
509A,2023-01-01,0.0,Jan 2023
509A,2023-02-01,0.0,Feb 2023
509A,2023-03-01,0.0,Mar 2023
509A,2023-04-01,0.0,Apr 2023
509A,2023-05-01,0.0,May 2023
509A,2023-06-01,0.0,Jun 2023
509A,2023-07-01,0.0,Jul 2023
509A,2023-08-01,0.0,Aug 2023
509A,2023-09-01,0.0,Sep 2023
509A,2023-10-01,0.0,Oct 2023
509A,2023-11-01,0.0,Nov 2023
509A,2023-12-01,1.0,Dec 2023
509A,2024-01-01,0.0,Jan 2024
509A,2024-02-01,0.0,Feb 2024
509A,2024-03-01,1.0,Mar 2024
509A,2024-04-01,0.0,Apr 2024
509A,2024-05-01,0.0,May 2024
509A,2024-06-01,1.0,Jun 2024
509A,2024-07-01,0.0,Jul 2024
509A,2024-08-01,0.0,Aug 2024
509A,2024-09-01,0.0,Sep 2024
509A,2024-10-01,0.0,Oct 2024
509A,2024-11-01,0.0,Nov 2024
509A,2024-12-01,0.0,Dec 2024
509A,2025-01-01,1.0,Jan 2025
509A,2025-02-01,0.0,Feb 2025
509A,2025-03-01,1.0,Mar 2025
509A,2025-04-01,0.0,Apr 2025
509A,2025-05-01,1.0,May 2025
509A,2025-06-01,0.0,Jun 2025
509A,2025-07-01,0.0,Jul 2025
509A,2025-08-01,2.0,Aug 2025
509A,2025-09-01,0.0,Sep 2025
509A,2025-10-01,0.0,Oct 2025
509A,2025-11-01,0.0,Nov 2025
509A,2025-12-01,2.0,Dec 2025
509A,2026-01-01,0.0,Jan 2026
509A,2026-02-01,0.0,Feb 2026
509A,2026-03-01,1.0,Mar 2026
509A,2026-04-01,0.0,Apr 2026
50BK,2020-01-01,0.0,Jan 2020
50BK,2020-02-01,0.0,Feb 2020
50BK,2020-03-01,0.0,Mar 2020
50BK,2020-04-01,0.0,Apr 2020
50BK,2020-05-01,0.0,May 2020
50BK,2020-06-01,0.0,Jun 2020
50BK,2020-07-01,0.0,Jul 2020
50BK,2020-08-01,0.0,Aug 2020
50BK,2020-09-01,0.0,Sep 2020
50BK,2020-10-01,0.0,Oct 2020
50BK,2020-11-01,0.0,Nov 2020
50BK,2020-12-01,0.0,Dec 2020
50BK,2021-01-01,0.0,Jan 2021
50BK,2021-02-01,0.0,Feb 2021
50BK,2021-03-01,0.0,Mar 2021
50BK,2021-04-01,0.0,Apr 2021
50BK,2021-05-01,0.0,May 2021
50BK,2021-06-01,0.0,Jun 2021
50BK,2021-07-01,0.0,Jul 2021
50BK,2021-08-01,0.0,Aug 2021
50BK,2021-09-01,0.0,Sep 2021
50BK,2021-10-01,0.0,Oct 2021
50BK,2021-11-01,0.0,Nov 2021
50BK,2021-12-01,0.0,Dec 2021
50BK,2022-01-01,0.0,Jan 2022
50BK,2022-02-01,0.0,Feb 2022
50BK,2022-03-01,0.0,Mar 2022
50BK,2022-04-01,0.0,Apr 2022
50BK,2022-05-01,0.0,May 2022
50BK,2022-06-01,0.0,Jun 2022
50BK,2022-07-01,0.0,Jul 2022
50BK,2022-08-01,0.0,Aug 2022
50BK,2022-09-01,0.0,Sep 2022
50BK,2022-10-01,0.0,Oct 2022
50BK,2022-11-01,0.0,Nov 2022
50BK,2022-12-01,0.0,Dec 2022
50BK,2023-01-01,0.0,Jan 2023
50BK,2023-02-01,0.0,Feb 2023
50BK,2023-03-01,0.0,Mar 2023
50BK,2023-04-01,0.0,Apr 2023
50BK,2023-05-01,0.0,May 2023
50BK,2023-06-01,0.0,Jun 2023
50BK,2023-07-01,0.0,Jul 2023
50BK,2023-08-01,0.0,Aug 2023
50BK,2023-09-01,0.0,Sep 2023
50BK,2023-10-01,0.0,Oct 2023
50BK,2023-11-01,0.0,Nov 2023
50BK,2023-12-01,0.0,Dec 2023
50BK,2024-01-01,0.0,Jan 2024
50BK,2024-02-01,0.0,Feb 2024
50BK,2024-03-01,0.0,Mar 2024
50BK,2024-04-01,0.0,Apr 2024
50BK,2024-05-01,0.0,May 2024
50BK,2024-06-01,0.0,Jun 2024
50BK,2024-07-01,0.0,Jul 2024
50BK,2024-08-01,0.0,Aug 2024
50BK,2024-09-01,0.0,Sep 2024
50BK,2024-10-01,0.0,Oct 2024
50BK,2024-11-01,2.0,Nov 2024
50BK,2024-12-01,0.0,Dec 2024
50BK,2025-01-01,10.0,Jan 2025
50BK,2025-02-01,0.0,Feb 2025
50BK,2025-03-01,0.0,Mar 2025
50BK,2025-04-01,0.0,Apr 2025
50BK,2025-05-01,0.0,May 2025
50BK,2025-06-01,0.0,Jun 2025
50BK,2025-07-01,0.0,Jul 2025
50BK,2025-08-01,0.0,Aug 2025
50BK,2025-09-01,0.0,Sep 2025
50BK,2025-10-01,0.0,Oct 2025
50BK,2025-11-01,0.0,Nov 2025
50BK,2025-12-01,0.0,Dec 2025
50BK,2026-01-01,0.0,Jan 2026
50BK,2026-02-01,0.0,Feb 2026
50BK,2026-03-01,0.0,Mar 2026
50BK,2026-04-01,0.0,Apr 2026
50TC,2020-01-01,0.0,Jan 2020
50TC,2020-02-01,0.0,Feb 2020
50TC,2020-03-01,0.0,Mar 2020
50TC,2020-04-01,0.0,Apr 2020
50TC,2020-05-01,0.0,May 2020
50TC,2020-06-01,0.0,Jun 2020
50TC,2020-07-01,0.0,Jul 2020
50TC,2020-08-01,0.0,Aug 2020
50TC,2020-09-01,0.0,Sep 2020
50TC,2020-10-01,0.0,Oct 2020
50TC,2020-11-01,0.0,Nov 2020
50TC,2020-12-01,0.0,Dec 2020
50TC,2021-01-01,0.0,Jan 2021
50TC,2021-02-01,0.0,Feb 2021
50TC,2021-03-01,0.0,Mar 2021
50TC,2021-04-01,0.0,Apr 2021
50TC,2021-05-01,0.0,May 2021
50TC,2021-06-01,0.0,Jun 2021
50TC,2021-07-01,0.0,Jul 2021
50TC,2021-08-01,0.0,Aug 2021
50TC,2021-09-01,0.0,Sep 2021
50TC,2021-10-01,0.0,Oct 2021
50TC,2021-11-01,0.0,Nov 2021
50TC,2021-12-01,0.0,Dec 2021
50TC,2022-01-01,0.0,Jan 2022
50TC,2022-02-01,0.0,Feb 2022
50TC,2022-03-01,0.0,Mar 2022
50TC,2022-04-01,0.0,Apr 2022
50TC,2022-05-01,0.0,May 2022
50TC,2022-06-01,0.0,Jun 2022
50TC,2022-07-01,0.0,Jul 2022
50TC,2022-08-01,0.0,Aug 2022
50TC,2022-09-01,0.0,Sep 2022
50TC,2022-10-01,0.0,Oct 2022
50TC,2022-11-01,0.0,Nov 2022
50TC,2022-12-01,0.0,Dec 2022
50TC,2023-01-01,0.0,Jan 2023
50TC,2023-02-01,0.0,Feb 2023
50TC,2023-03-01,0.0,Mar 2023
50TC,2023-04-01,0.0,Apr 2023
50TC,2023-05-01,0.0,May 2023
50TC,2023-06-01,0.0,Jun 2023
50TC,2023-07-01,0.0,Jul 2023
50TC,2023-08-01,0.0,Aug 2023
50TC,2023-09-01,0.0,Sep 2023
50TC,2023-10-01,0.0,Oct 2023
50TC,2023-11-01,0.0,Nov 2023
50TC,2023-12-01,0.0,Dec 2023
50TC,2024-01-01,0.0,Jan 2024
50TC,2024-02-01,0.0,Feb 2024
50TC,2024-03-01,0.0,Mar 2024
50TC,2024-04-01,0.0,Apr 2024
50TC,2024-05-01,0.0,May 2024
50TC,2024-06-01,0.0,Jun 2024
50TC,2024-07-01,1.0,Jul 2024
50TC,2024-08-01,0.0,Aug 2024
50TC,2024-09-01,1.0,Sep 2024
50TC,2024-10-01,0.0,Oct 2024
50TC,2024-11-01,0.0,Nov 2024
50TC,2024-12-01,1.0,Dec 2024
50TC,2025-01-01,0.0,Jan 2025
50TC,2025-02-01,0.0,Feb 2025
50TC,2025-03-01,0.0,Mar 2025
50TC,2025-04-01,0.0,Apr 2025
50TC,2025-05-01,0.0,May 2025
50TC,2025-06-01,0.0,Jun 2025
50TC,2025-07-01,0.0,Jul 2025
50TC,2025-08-01,0.0,Aug 2025
50TC,2025-09-01,0.0,Sep 2025
50TC,2025-10-01,0.0,Oct 2025
50TC,2025-11-01,0.0,Nov 2025
50TC,2025-12-01,0.0,Dec 2025
50TC,2026-01-01,0.0,Jan 2026
50TC,2026-02-01,0.0,Feb 2026
50TC,2026-03-01,0.0,Mar 2026
50TC,2026-04-01,0.0,Apr 2026
